run_id,task_variant_id,protocol_version,study_namespace,dataset_id,dataset_index,dataset_namespace,dataset_seed,archetype,mechanism,mechanism_family,strength,strength_value,model,seed,status,failure_reason,n_samples,n_original,n_injected,n_leak,diagnostic_ap,diagnostic_normalized_ap,top5_recall,strict_auc,full_auc,paired_harm,strict_runtime_sec,full_runtime_sec,implementation,strict_best_epoch,full_best_epoch,split_hash,base_task_sha256,task_hash,strict_view_hash,full_view_hash,leakage_mask_hash,task_manifest_sha256,bundle_path,bundle_sha256,integrity_verified,config_hash,freeze_manifest_sha256,code_hash,adapter_hash,model_manifest_json
2591cce859c830c2a095,a86e75c751173f520fca,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S1,0.2,tabm,13,SUCCESS,,1000,12,1,1,nan,nan,nan,0.7028125,0.6766666666666666,-0.026145833333333313,1.9370627403259277,0.8646256923675537,tabm.TabM@0.0.3,6,9,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,6c8285d3cf1ee2d51f5cc6afb0fa1b7fd690c48b7867e3ec382f9c3ba15de348,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,c1dfdab8e94e972bff33e1f223e087963592938373806a1430f1252a86334d98,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":9,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":13,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
99c8fd8637c7f734e7dd,d6a493ceb74f10d81768,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S1,0.2,tabm,42,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6636458333333333,0.6629166666666668,-0.0007291666666664476,0.7087912559509277,0.7479803562164307,tabm.TabM@0.0.3,4,4,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,534cf0805d5d44e93c3c7c207b3b3a3b111be5bf30cda5d6f74ad2cf7f5a6325,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,b89237869e3085ece08233e7818be4012e437baa9cb657f1b1f0920a6ae08a26,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":4,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":42,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
f00427a8d99f724e644c,29d6972a6892aac85662,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S1,0.2,tabm,2026,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6739583333333333,0.6520833333333332,-0.02187500000000009,0.7973263263702393,0.7192661762237549,tabm.TabM@0.0.3,6,3,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,13088033797735eacea385d4097d8c4d4b03a42a3cb3139407e2b6666ef49093,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,de342d743e4b8b27067985bea339fc7dec5e7f21115a2db0ecaf161da43dccd9,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":3,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":2026,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
407edc4b2fabe3c752a8,d95d41332d30c627b153,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S1,0.2,tabm,3407,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6783333333333333,0.6840624999999999,0.005729166666666563,0.7292723655700684,0.7370786666870117,tabm.TabM@0.0.3,4,4,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,1c660fb67528ac1862a94b14c6d54682bd569376313bc711daf782c0b05c41c4,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,5ab9ec9fb1d0daf2b8f9e36a823d4a71f3961df2490691456e12b8772c62fd5e,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":4,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":3407,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
b121eb48525f9ea666e9,931f7f7e6b45ad663781,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S1,0.2,tabm,7777,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6294791666666667,0.6282291666666667,-0.0012499999999999734,0.700775146484375,0.6945548057556152,tabm.TabM@0.0.3,3,3,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,e3b0e55d85f04a535fc157aef2639ba492642275c25d7863f0b50305335756d4,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,ce28b7c6883c6550243410484ddbd0a88a954602c936a57f5aa15dfe40f7a554,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":3,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":7777,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
825f54b65147331498db,34176d2655d3ebbe54f3,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S2,0.4,tabm,13,SUCCESS,,1000,12,1,1,nan,nan,nan,0.7028125,0.674375,-0.028437500000000004,0.7917780876159668,0.913231611251831,tabm.TabM@0.0.3,6,10,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,4fbcf5b54fd4be264820a7fa482bfd76e82ea869ec05cb5f27a12aeb2dce7593,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,bca30f23ca966235e94dc76e7903c0b59911f8f7cb89e2e6133f79ff6deae393,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":10,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":13,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
2921162f147f07dc4bb4,a23078fcaa5075640ed6,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S2,0.4,tabm,42,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6636458333333333,0.6643749999999999,0.0007291666666666696,0.7263376712799072,0.731858491897583,tabm.TabM@0.0.3,4,4,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,706c27504aa6078913fe014a23ffd0bb7c663dfed00c9d77b618d7668cdb268b,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,55c1fbdc0d1672bc667aa4ab203ff44339c8333ab4f80334d38902da76682c39,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":4,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":42,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
37115b68be9cadf65e4c,5135ead3fdf49f9feb44,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S2,0.4,tabm,2026,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6739583333333333,0.6507291666666667,-0.023229166666666634,0.7849314212799072,0.6916370391845703,tabm.TabM@0.0.3,6,3,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,2053f50add90fc9ebd7880171cefebeaa42f058a39c5479e88ba175ba8a47675,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,14da60ae4d8f884d01bf3fa11cbf3ec9f8b90210e03622fce75f692a36f8b29b,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":3,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":2026,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
986d5ad4030efbd6e210,50f38e44e97c228ba4eb,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S2,0.4,tabm,3407,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6783333333333333,0.6815625,0.0032291666666666163,0.7361056804656982,0.7378637790679932,tabm.TabM@0.0.3,4,4,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,276ba0dbbc5c37623f760df126dcb895fa4a32124e2ebeeb3dd0735f9c14589a,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,39bb60af1c664e6f63a46d5891f9423cb13c04f44d4b58c337d226f929843677,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":4,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":3407,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
738cd25d816c44e1e284,953904f7ab3f8c850ff3,structured_prior_replacement_v1,structured_prior_replacement_v1,panel_00,0,confirmatory,20260713,linear,M04,structured_replacement,S2,0.4,tabm,7777,SUCCESS,,1000,12,1,1,nan,nan,nan,0.6294791666666667,0.6283333333333334,-0.0011458333333332904,0.7079565525054932,0.714911937713623,tabm.TabM@0.0.3,3,3,df9f68aa8110a0236c495afe49b9d992b4f1de2e38a4d4bdc459eef07ae2ff77,2def68e84f31586c967829866a2e4ad989e6807c54dfe224361b376741056ea5,e243429ca221b8c86a0ef1a930ed7e8e2b68fed06e5bfd83ccb15d84afaa3552,24e5e12663ea607460d64bdcf31351a79114f132cf7f77a2d52b363fd43a76e4,064e8d435ad71fe9fdb3a1140a08dd52f803cf5fd4b4e7fa174f7c62fd93eb73,884a148b56a1c4b8e7610fa3bd75b431a2cb89c8ac8421ee38a330d9bf517ce0,6c50487b3728f02054471643a781bdf0e4efdb74a4f4c4319aad133dac03ba02,results/structured_prior_replacement_v1/task_bundles/panel_00.npz,2a764a00f2e75d2e982fca558d96bd9e83e6a7e546e414c1e625f54b92638a69,True,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,c2a1b188c05f13325c53e1ab6ab1e79d84a53a95a067e6a20906c3b5fcb6c4ce,1501fd92121226484b6909fd983bd4f4db7dfc96e1d162cff3b9afd6807c4678,5f80d5dda00100003558a26ebae1dd8039186921c3c2023be7be33c9d6f62f49,"{""batch_size"":256,""best_epoch"":3,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.38720703125,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":7777,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
